,framingham,framingham,framingham,framingham,framingham,framingham,framingham,framingham,framingham,framingham,framingham,framingham,financial_risk,financial_risk,financial_risk,financial_risk,financial_risk,financial_risk,financial_risk,financial_risk,financial_risk,financial_risk,financial_risk,financial_risk
,5,5,5,5,10,10,10,10,15,15,15,15,5,5,5,5,10,10,10,10,15,15,15,15
,RMSE,MSE,MAE,MAPE,RMSE,MSE,MAE,MAPE,RMSE,MSE,MAE,MAPE,RMSE,MSE,MAE,MAPE,RMSE,MSE,MAE,MAPE,RMSE,MSE,MAE,MAPE
OrderBIMICE,7.3302760880817885,98.25623841730979,2.7945329321756764,2.7945329321756747,7.32209999193647,98.01844116641692,2.795349915093304,2.795349915093304,7.325592259905224,97.78340029305849,2.7975516634380386,2.7975516634380413,8505.9337396097,265739259.06064492,3765.426937247418,3765.426937247415,8472.88233419633,263049514.6075871,3758.8544543289854,3758.8544543289863,8534.37863552494,268312487.5968803,3798.8407982443296,3798.8407982443314
FilterBIMICE,6.82051842666443,87.05343786860985,2.582323182999138,0.9885649040232767,6.806601855044223,86.91379858995751,2.591722020315255,0.9966316452035745,6.827857007829662,86.66943053689246,2.5845449204205044,0.9869082376932496,8511.043178245362,266062874.54557043,3767.065895197326,2887.2487751398207,8476.851966669361,263294186.89224505,3759.709264844647,2870.675957803938,8538.516506310076,268674839.70687276,3798.8392647060946,2927.607426405537
FullBIMICE,6.82052490752089,87.05198457980894,2.5825220709032104,0.9886346362866123,6.806601344001235,86.91379201268023,2.591724619715447,0.9966323922300337,6.82785694483105,86.66942660830142,2.584544899349011,0.9869082250027941,8511.071153562712,266065290.64530987,3767.079266539414,2887.260704242372,8476.852294798127,263294207.5220023,3759.7094114381716,2870.676053096606,8538.516510828607,268674840.1555529,3798.8392664938633,2927.6074283155294
MICE,6.645434842856676,85.50291814772743,2.5053828158663833,2.5053828158663833,6.6159537588125135,85.27264948800169,2.5087091690928456,2.508709169092845,6.655065380217909,85.17590477985576,2.5097634621106693,2.5097634621106693,8518.447287733523,266646829.81164327,3770.053986342082,3770.053986342082,8483.313506374312,263755080.69587877,3761.5481696638435,3761.5481696638435,8548.244454549684,269434387.83791685,3802.3193285035177,3802.3193285035177
KNN,7.952744760126645,116.49346156777167,3.059005267064574,3.059005267064575,7.985171256420987,113.35676091273538,3.0396915775192626,3.039691577519263,7.9390796139901925,113.25671404886651,3.051187589475666,3.051187589475666,9495.902855590895,331018521.9580109,4085.878343854146,4085.8783438541504,9416.174123592975,320561074.04566145,4044.515977933433,4044.5159779334376,9916.3889449292,364161248.25128984,4213.93315317218,4213.933153172185
